id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad
E1423,25,F,Cali,Atlántico,4,293.2,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E1424,17,F,Bucaramanga,Cundinamarca,2,271.2,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E1425,21,F,Barranquilla,Antioquia,3,288.8,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E1426,24,F,Cali,Santander,2,332.7,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E1427,18,F,Bucaramanga,Antioquia,3,356.5,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,No
E1428,21,M,Bucaramanga,Santander,1,346.3,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E1429,25,F,Bucaramanga,Antioquia,5,285.3,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E1430,21,F,Bucaramanga,Valle del Cauca,2,266.4,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E1431,24,M,Cali,Antioquia,5,304.2,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E1432,24,M,Barranquilla,Santander,3,246.9,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,No
E1433,17,M,Barranquilla,Atlántico,1,309.7,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E1434,20,M,Medellín,Cundinamarca,6,295.6,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E1435,24,M,Bogotá,Antioquia,1,286.0,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,No
E1436,17,F,Medellín,Santander,1,252.2,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E1437,18,M,Bucaramanga,Antioquia,4,315.4,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E1438,17,M,Bucaramanga,Cundinamarca,6,284.0,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E1439,20,M,Cali,Valle del Cauca,2,264.9,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,Sí
E1440,17,M,Cali,Antioquia,1,213.8,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,Sí
E1441,23,M,Cali,Antioquia,2,299.2,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E1442,19,M,Bogotá,Valle del Cauca,2,353.2,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E1443,24,M,Bucaramanga,Santander,4,349.8,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,No
E1444,21,M,Bogotá,Valle del Cauca,4,286.3,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,No
E1445,19,M,Cali,Santander,4,281.9,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E1446,25,M,Cali,Valle del Cauca,4,314.1,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E1447,22,M,Medellín,Antioquia,5,270.0,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E1448,20,M,Cali,Cundinamarca,2,309.1,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E1449,22,F,Cali,Antioquia,4,323.0,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E1450,18,F,Cali,Santander,1,336.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E1451,25,F,Bogotá,Santander,6,297.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E1452,21,F,Cali,Cundinamarca,3,293.9,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,No
E1453,25,M,Cali,Valle del Cauca,6,273.7,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,No
E1454,17,F,Barranquilla,Cundinamarca,5,275.2,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,No
E1455,22,F,Bogotá,Antioquia,1,293.2,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E1456,20,F,Cali,Antioquia,2,311.0,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,Sí
E1457,19,F,Bogotá,Santander,3,327.4,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E1458,25,F,Bucaramanga,Antioquia,1,275.9,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E1459,17,F,Bogotá,Cundinamarca,6,344.8,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E1460,19,F,Barranquilla,Valle del Cauca,5,291.9,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E1461,20,M,Bogotá,Valle del Cauca,6,299.4,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E1462,23,F,Cali,Cundinamarca,6,277.6,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E1463,20,M,Medellín,Antioquia,6,227.3,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E1464,22,F,Medellín,Cundinamarca,1,326.5,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,Sí
E1465,21,M,Bogotá,Cundinamarca,2,322.1,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,Sí
E1466,20,M,Medellín,Valle del Cauca,3,291.6,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,Sí
E1467,22,M,Medellín,Cundinamarca,3,302.0,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E1468,25,F,Bucaramanga,Antioquia,2,315.5,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E1469,18,F,Bucaramanga,Atlántico,6,253.1,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E1470,20,F,Cali,Valle del Cauca,1,284.1,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E1471,18,F,Medellín,Atlántico,2,323.8,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E1472,20,M,Bogotá,Santander,5,262.4,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E1473,20,F,Medellín,Atlántico,4,308.8,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,Sí
E1474,20,F,Medellín,Santander,6,259.3,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E1475,18,F,Bogotá,Santander,1,314.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E1476,19,F,Cali,Valle del Cauca,2,298.9,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E1477,24,F,Medellín,Antioquia,5,251.5,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E1478,25,F,Bogotá,Antioquia,1,334.9,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,Sí
E1479,17,M,Bogotá,Valle del Cauca,2,278.0,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E1480,22,F,Barranquilla,Santander,1,275.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,Sí
E1481,20,M,Cali,Valle del Cauca,4,306.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,No
E1482,23,M,Barranquilla,Atlántico,3,334.5,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,Sí
E1483,21,M,Bogotá,Valle del Cauca,6,269.5,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E1484,21,M,Barranquilla,Santander,1,301.9,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,No
E1485,17,M,Medellín,Atlántico,1,312.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E1486,21,F,Bucaramanga,Valle del Cauca,1,320.8,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,Sí
E1487,23,F,Bucaramanga,Santander,3,305.3,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,No
E1488,23,M,Cali,Antioquia,5,289.0,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,No
E1489,19,M,Bogotá,Valle del Cauca,1,275.2,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E1490,23,M,Bucaramanga,Atlántico,2,302.6,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,Sí
E1491,24,M,Cali,Antioquia,6,267.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E1492,20,M,Bucaramanga,Cundinamarca,5,212.4,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E1493,22,M,Bucaramanga,Valle del Cauca,3,313.1,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,Sí,No
E1494,18,F,Bucaramanga,Atlántico,3,327.1,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E1495,23,M,Cali,Valle del Cauca,6,229.1,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E1496,23,M,Cali,Santander,3,269.7,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E1497,24,M,Bogotá,Cundinamarca,3,318.6,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E1498,23,M,Bogotá,Cundinamarca,4,361.7,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E1499,25,M,Bucaramanga,Antioquia,3,300.6,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E1500,24,F,Cali,Santander,6,278.2,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,Sí
E1501,22,M,Medellín,Antioquia,4,294.5,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,No,Sí
E1502,17,F,Cali,Atlántico,4,341.2,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E1503,24,F,Barranquilla,Cundinamarca,5,280.6,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E1504,23,F,Bogotá,Valle del Cauca,6,276.0,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E1505,22,M,Cali,Antioquia,4,285.5,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E1506,20,M,Bogotá,Cundinamarca,4,271.4,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E1507,25,F,Cali,Atlántico,4,303.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E1508,20,F,Bogotá,Santander,5,348.7,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,Sí
E1509,17,M,Barranquilla,Antioquia,3,309.7,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E1510,24,M,Medellín,Cundinamarca,4,292.4,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E1511,25,M,Cali,Cundinamarca,5,291.2,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E1512,18,M,Medellín,Santander,6,253.1,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E1513,20,F,Cali,Santander,5,326.5,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E1514,22,M,Bucaramanga,Atlántico,5,297.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E1515,24,F,Bogotá,Atlántico,6,294.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,Sí
E1516,17,F,Bucaramanga,Valle del Cauca,4,395.8,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E1517,18,F,Medellín,Cundinamarca,2,309.0,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E1518,18,M,Bogotá,Santander,4,277.4,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E1519,25,F,Cali,Atlántico,5,287.2,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,Sí
E1520,17,M,Bucaramanga,Atlántico,1,334.5,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E1521,25,M,Bogotá,Antioquia,3,303.4,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E1522,18,F,Cali,Valle del Cauca,6,256.9,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E1523,17,F,Medellín,Atlántico,4,327.6,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E1524,23,M,Bucaramanga,Santander,1,280.0,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,No
E1525,25,M,Barranquilla,Cundinamarca,4,356.2,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,No
E1526,17,F,Bogotá,Antioquia,1,332.4,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E1527,17,M,Cali,Antioquia,6,286.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E1528,24,F,Cali,Valle del Cauca,3,338.4,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E1529,23,M,Cali,Santander,3,302.0,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E1530,19,F,Barranquilla,Valle del Cauca,4,325.6,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E1531,20,F,Bucaramanga,Santander,2,314.5,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E1532,22,F,Bogotá,Atlántico,2,274.6,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E1533,24,F,Medellín,Valle del Cauca,5,280.7,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E1534,18,F,Bucaramanga,Atlántico,3,330.9,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E1535,21,M,Bogotá,Antioquia,2,290.0,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E1536,18,F,Medellín,Valle del Cauca,3,287.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E1537,23,F,Bucaramanga,Cundinamarca,6,271.3,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E1538,19,M,Medellín,Cundinamarca,4,312.7,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E1539,25,F,Bucaramanga,Cundinamarca,2,361.9,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,Sí
E1540,25,F,Barranquilla,Valle del Cauca,1,268.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,Sí
E1541,25,F,Barranquilla,Santander,5,300.7,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E1542,25,F,Medellín,Santander,3,342.4,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E1543,19,M,Medellín,Santander,4,297.6,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,No
E1544,17,M,Bogotá,Valle del Cauca,6,313.6,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E1545,19,M,Medellín,Antioquia,6,268.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,Sí
E1546,25,M,Barranquilla,Santander,1,312.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E1547,23,F,Cali,Atlántico,3,294.4,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,No
E1548,19,M,Cali,Antioquia,4,329.6,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E1549,19,M,Cali,Valle del Cauca,3,335.6,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,Sí
E1550,18,M,Barranquilla,Cundinamarca,2,377.7,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E1551,20,F,Medellín,Cundinamarca,2,317.4,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,Sí
E1552,19,F,Barranquilla,Atlántico,4,309.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,Sí
E1553,23,M,Bucaramanga,Cundinamarca,6,305.8,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,Sí
E1554,18,F,Bogotá,Santander,5,289.4,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E1555,24,M,Cali,Atlántico,1,310.2,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E1556,19,M,Cali,Santander,6,291.1,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E1557,21,M,Bucaramanga,Santander,2,305.1,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E1558,22,F,Medellín,Atlántico,2,339.5,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E1559,19,F,Medellín,Valle del Cauca,6,269.8,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E1560,18,M,Barranquilla,Santander,3,334.2,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,No
E1561,19,M,Medellín,Valle del Cauca,2,339.5,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E1562,22,M,Bucaramanga,Santander,4,296.5,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E1563,23,M,Bucaramanga,Valle del Cauca,2,236.3,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E1564,25,F,Medellín,Valle del Cauca,1,281.8,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E1565,17,M,Cali,Cundinamarca,3,338.9,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E1566,18,F,Bogotá,Antioquia,2,299.3,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,No
E1567,19,F,Bogotá,Cundinamarca,6,270.0,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E1568,17,F,Barranquilla,Cundinamarca,4,284.9,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E1569,17,M,Cali,Cundinamarca,4,325.2,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E1570,19,M,Bogotá,Santander,1,316.4,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E1571,19,M,Bogotá,Santander,1,292.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E1572,20,M,Bucaramanga,Valle del Cauca,2,289.0,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E1573,20,M,Cali,Atlántico,5,288.2,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E1574,18,F,Bogotá,Santander,1,272.3,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E1575,19,M,Bucaramanga,Antioquia,2,348.5,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,No
E1576,23,M,Bogotá,Valle del Cauca,1,290.3,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E1577,20,F,Bogotá,Valle del Cauca,6,336.5,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
E1578,23,F,Cali,Valle del Cauca,4,345.6,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,No
E1579,24,M,Barranquilla,Cundinamarca,1,329.9,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E1580,21,M,Cali,Santander,2,287.1,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E1581,17,F,Cali,Valle del Cauca,6,312.1,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E1582,21,M,Bogotá,Valle del Cauca,5,299.3,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,No
E1583,23,F,Bucaramanga,Atlántico,2,272.9,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E1584,22,F,Medellín,Atlántico,3,309.7,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E1585,24,F,Bogotá,Cundinamarca,3,264.6,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E1586,17,F,Bucaramanga,Valle del Cauca,1,335.6,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,Sí
E1587,23,M,Bucaramanga,Cundinamarca,4,286.1,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E1588,18,F,Bogotá,Atlántico,4,306.0,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,Sí
E1589,20,M,Barranquilla,Valle del Cauca,5,308.5,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,Sí
E1590,24,F,Cali,Atlántico,1,292.2,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,No
E1591,19,F,Bucaramanga,Santander,6,317.6,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E1592,24,M,Cali,Cundinamarca,4,285.8,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,No
E1593,19,F,Medellín,Atlántico,2,326.1,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,No
E1594,25,M,Cali,Atlántico,2,259.6,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E1595,18,F,Medellín,Santander,1,303.8,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,No
E1596,24,M,Medellín,Cundinamarca,1,358.2,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E1597,17,F,Cali,Cundinamarca,5,270.0,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E1598,24,F,Bucaramanga,Santander,1,279.7,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,Sí,No
